649.44	45.8974
649.444	44.8718
649.448	43.0769
649.452	37.6923
649.455	41.5385
649.459	44.6154
649.463	46.4103
649.467	45.3846
649.471	50.5128
649.475	43.5897
649.479	40.5128
649.482	42.8205
649.486	38.2051
649.49	53.3333
649.494	47.6923
649.498	53.0769
649.502	42.5641
649.506	44.8718
649.509	46.9231
649.513	45.3846
649.517	48.9744
649.521	38.9744
649.525	41.2821
649.529	47.1795
649.533	52.0513
649.536	38.7179
649.54	51.7949
649.544	46.4103
649.548	49.2308
649.552	43.0769
649.556	36.9231
649.56	46.1538
649.563	44.1026
649.567	52.8205
649.571	54.359
649.575	58.4615
649.579	52.3077
649.583	53.8461
649.587	51.5385
649.59	44.359
649.594	44.359
649.598	48.7179
649.602	51.5385
649.606	53.0769
649.61	46.9231
649.614	50.2564
649.617	39.2308
649.621	43.5897
649.625	44.6154
649.629	52.3077
649.633	50.5128
649.637	51.0256
649.641	43.0769
649.644	48.2051
649.648	53.0769
649.652	44.1026
649.656	43.8462
649.66	46.6667
649.664	46.9231
649.668	44.359
649.671	48.7179
649.675	44.359
649.679	46.1538
649.683	39.2308
649.687	43.0769
649.691	46.1538
649.695	50.2564
649.698	43.8462
649.702	53.3333
649.706	47.9487
649.71	43.0769
649.714	46.1538
649.718	33.5897
649.721	47.4359
649.725	49.4872
649.729	42.8205
649.733	41.7949
649.737	45.3846
649.741	39.7436
649.745	40.7692
649.748	46.6667
649.752	39.7436
649.756	37.6923
649.76	52.0513
649.764	41.7949
649.768	48.2051
649.772	53.3333
649.775	51.5385
649.779	60.5128
649.783	65.641
649.787	57.9487
649.791	55.3846
649.795	65.1282
649.799	43.0769
649.802	47.1795
649.806	47.1795
649.81	36.6667
649.814	45.1282
649.818	43.3333
649.822	45.641
649.826	45.8974
649.829	52.8205
649.833	43.5897
649.837	34.6154
649.841	38.718
649.845	45.3846
649.849	44.8718
649.852	42.8205
649.856	42.8205
649.86	49.2308
649.864	53.8462
649.868	39.2308
649.872	41.7949
649.876	45.3846
649.879	39.4872
649.883	46.4103
649.887	44.359
649.891	40.2564
649.895	49.4872
649.899	44.6154
649.903	41.0256
649.906	45.641
649.91	50.2564
649.914	41.5385
649.918	41.2821
649.922	46.9231
649.926	43.5897
649.93	38.4615
649.933	48.4615
649.937	40.7692
649.941	39.2308
649.945	40.2564
649.949	46.1539
649.953	47.6923
649.956	52.8205
649.96	48.2051
649.964	45.8974
649.968	49.4872
649.972	55.641
649.976	47.4359
649.979	57.6923
649.983	60.7692
649.987	48.9744
649.991	56.9231
649.995	46.1538
649.999	50.5128
650.003	47.4359
650.006	45.1282
650.01	44.8718
650.014	45.3846
650.018	42.3077
650.022	44.8718
650.026	47.4359
650.029	46.9231
650.033	42.0513
650.037	48.9744
650.041	41.5385
650.045	50.5128
650.049	36.4103
650.053	46.6667
650.056	44.6154
650.06	50.7692
650.064	50.5128
650.068	43.8461
650.072	34.359
650.076	42.8205
650.079	48.2051
650.083	44.6154
650.087	47.9487
650.091	50.2564
650.095	46.6667
650.099	47.9487
650.103	52.0513
650.106	43.8461
650.11	45.641
650.114	47.6923
650.118	48.4615
650.122	43.3333
