526.971	57.1795
526.976	56.1539
526.981	54.8718
526.986	55.3846
526.991	52.0513
526.996	62.0513
527.001	53.8461
527.006	62.0513
527.011	60
527.016	58.9744
527.021	57.1795
527.026	61.5385
527.031	56.1538
527.036	57.4359
527.041	54.8718
527.046	57.1795
527.051	58.9744
527.056	53.5897
527.061	54.1026
527.066	60.2564
527.071	60.2564
527.076	58.7179
527.081	59.4872
527.086	54.1026
527.091	61.5385
527.096	64.6154
527.101	51.0256
527.106	60.5128
527.111	55.641
527.116	54.1026
527.121	55.8974
527.126	54.359
527.131	64.8718
527.136	51.5385
527.141	58.9744
527.146	58.9744
527.151	58.4615
527.156	60
527.161	58.718
527.166	64.359
527.171	62.5641
527.176	64.359
527.181	54.1026
527.186	58.718
527.191	61.0256
527.196	68.9743
527.201	56.4103
527.206	62.5641
527.211	53.3333
527.216	61.7949
527.221	53.3333
527.226	66.1539
527.231	62.5641
527.236	63.8462
527.241	60.5128
527.246	57.1795
527.251	57.4359
527.256	64.359
527.261	60
527.266	60
527.271	62.8205
527.276	54.8718
527.281	61.7949
527.286	60.2564
527.291	58.7179
527.296	65.641
527.301	55.3846
527.306	59.7436
527.311	59.4872
527.316	55.641
527.321	63.3333
527.326	53.5897
527.331	66.6667
527.336	53.5897
527.341	57.4359
527.346	61.2821
527.351	60
527.356	59.4872
527.361	59.7436
527.366	58.4615
527.371	55.641
527.376	56.1538
527.381	53.5897
527.386	64.8718
527.391	54.1026
527.396	67.9487
527.401	57.6923
527.406	61.7949
527.411	49.2308
527.416	63.5897
527.421	64.6154
527.426	60.5128
527.431	57.9487
527.436	66.4103
527.441	58.7179
527.446	57.4359
527.451	58.7179
527.456	61.5385
527.461	59.7436
527.466	53.0769
527.471	56.1539
527.476	61.2821
527.481	54.6154
527.486	66.1538
527.491	58.718
527.496	61.0256
527.501	56.4103
527.506	58.718
527.511	66.1538
527.516	55.641
527.521	61.282
527.526	58.2051
527.531	67.9487
527.536	60
527.541	61.0256
527.546	55.1282
527.551	59.7436
527.556	56.9231
527.561	54.1026
527.566	55.8974
527.571	63.8462
527.576	56.6667
527.581	58.9744
527.586	59.7436
527.591	63.3333
527.596	52.3077
527.601	62.0513
527.606	54.8718
527.611	52.8205
527.616	68.7179
527.621	60.5128
527.626	58.7179
527.631	62.0513
527.636	71.5385
527.641	55.3846
527.646	58.4615
527.651	56.9231
527.656	64.6154
527.661	56.6667
527.666	57.4359
527.671	68.2051
527.676	61.5385
527.681	61.7949
527.686	53.5897
527.691	55.8974
527.696	62.0513
527.701	60
527.706	61.2821
527.711	54.8718
527.716	64.8718
527.721	63.5897
527.726	60.7692
527.731	64.1026
527.736	54.8718
527.741	54.359
527.746	61.0256
527.751	58.4615
527.756	64.359
527.761	52.8205
527.766	62.5641
527.771	58.9744
527.776	58.718
527.781	55.641
527.786	57.1795
527.791	60.5128
527.796	56.6667
527.801	59.2308
527.806	57.1795
527.811	63.0769
527.816	56.1539
527.821	55.3846
527.826	56.1538
527.831	61.282
527.836	60.7692
527.841	64.359
527.846	67.1795
527.851	64.1026
527.856	55.8974
527.861	62.5641
527.866	58.9744
527.871	59.4872
527.876	58.2051
527.881	63.5897
527.886	62.3077
527.891	61.0256
527.896	61.0256
527.901	59.4872
527.906	54.6154
527.911	66.1538
527.916	58.4615
527.921	55.641
527.926	61.0256
527.931	60.7692
527.936	58.2051
527.941	61.0256
527.946	66.9231
527.951	51.5385
527.956	57.4359
527.961	58.9744
527.966	58.4615
527.971	61.7949
527.975	62.8205
527.98	58.2051
527.985	66.4102
527.99	60.2564
527.995	62.3077
528	60
528.005	61.5385
528.01	59.2308
528.015	57.6923
528.02	55.641
528.025	56.9231
528.03	59.7436
528.035	62.3077
528.04	59.4872
528.045	64.8718
528.05	56.4103
528.055	64.359
528.06	65.641
528.065	70.5128
528.07	70.2564
528.075	52.5641
528.08	63.5897
528.085	58.7179
528.09	65.1282
528.095	55.1282
528.1	66.9231
528.105	63.8462
528.11	58.7179
528.115	63.0769
528.12	61.0256
528.125	62.0513
528.13	67.6923
528.135	60.2564
528.14	68.2051
528.145	63.3333
528.15	58.9744
528.155	63.5897
528.16	55.3846
528.165	58.9744
528.17	67.1795
528.175	63.3333
528.18	62.0513
528.185	59.7436
528.19	54.359
528.195	61.0256
528.2	61.2821
528.205	60
528.21	62.0513
528.215	71.0256
528.22	63.8462
528.225	56.1539
528.23	64.359
528.235	60.2564
528.24	57.1795
528.245	63.8461
528.25	56.4103
528.255	56.4103
528.26	57.6923
528.265	56.1539
528.27	57.4359
528.275	70.5128
528.28	56.9231
528.285	60.2564
528.29	61.0256
528.295	55.3846
528.3	61.7949
528.305	55.8974
528.31	62.8205
528.315	63.5897
528.32	62.5641
528.325	64.6154
528.33	63.3333
528.335	54.1026
528.34	58.4615
528.345	55.8974
528.35	56.6667
528.355	60.2564
528.359	57.1795
528.365	61.0256
528.37	59.4872
528.374	51.7949
528.379	57.1795
528.384	68.4615
528.389	58.9744
528.394	60.7692
528.399	57.1795
528.404	59.4872
528.409	64.8718
528.414	59.7436
528.419	54.8718
528.424	57.9487
528.429	55.8974
528.434	54.359
528.439	71.5385
528.444	63.3333
528.449	64.1026
528.454	53.0769
528.459	54.8718
528.464	62.8205
528.469	53.5897
528.474	60
528.479	55.1282
528.484	60.2564
528.489	62.5641
