649.439	26.5385
649.443	23.718
649.447	22.6923
649.451	27.6923
649.455	28.3333
649.459	25.2564
649.462	26.6667
649.466	29.8718
649.47	22.9487
649.474	28.2051
649.478	26.7949
649.482	26.4103
649.486	26.0256
649.489	28.718
649.493	28.9744
649.497	30.641
649.501	24.4872
649.505	26.0256
649.509	24.1026
649.513	26.0256
649.516	28.3333
649.52	30.641
649.524	32.1795
649.528	26.7949
649.532	29.2308
649.536	22.4359
649.54	26.9231
649.543	31.4103
649.547	28.0769
649.551	27.6923
649.555	31.1538
649.559	26.5385
649.563	26.0256
649.567	25.2564
649.57	25.7692
649.574	26.9231
649.578	24.359
649.582	31.2821
649.586	26.9231
649.59	26.1538
649.594	29.2308
649.597	25
649.601	23.9744
649.605	25.1282
649.609	27.8205
649.613	32.5641
649.617	29.4872
649.621	29.2308
649.624	29.1026
649.628	27.4359
649.632	28.718
649.636	28.3333
649.64	32.8205
649.644	31.9231
649.648	29.6154
649.651	29.1026
649.655	26.282
649.659	24.2308
649.663	28.5897
649.667	27.8205
649.671	23.9744
649.675	24.359
649.678	26.282
649.682	28.9744
649.686	27.6923
649.69	24.8718
649.694	29.359
649.698	20.8974
649.702	29.7436
649.705	25.1282
649.709	25.7692
649.713	28.8461
649.717	28.718
649.721	28.2051
649.725	26.5385
649.729	27.9487
649.732	27.1795
649.736	28.0769
649.74	28.0769
649.744	30.2564
649.748	26.6667
649.752	24.4872
649.755	26.7949
649.759	30.3846
649.763	23.9744
649.767	25.5128
649.771	23.5897
649.775	25.1282
649.779	25
649.782	25.3846
649.786	25.3846
649.79	28.2051
649.794	27.9487
649.798	28.8462
649.802	29.6154
649.806	25.641
649.809	28.9744
649.813	26.6667
649.817	29.6154
649.821	25.641
649.825	25.3846
649.829	25.5128
649.833	29.2308
649.836	27.4359
649.84	28.5897
649.844	32.6923
649.848	23.3333
649.852	26.4103
649.856	28.0769
649.859	28.9744
649.863	31.5385
649.867	25
649.871	24.6154
649.875	26.7949
649.879	24.359
649.883	27.3077
649.886	27.5641
649.89	33.7179
649.894	27.3077
649.898	22.4359
649.902	28.718
649.906	28.2051
649.91	24.1026
649.913	28.0769
649.917	27.9487
649.921	24.6154
649.925	23.3333
649.929	22.9487
649.933	28.2051
649.937	23.8462
649.94	23.718
649.944	26.6667
649.948	26.7949
649.952	27.3077
649.956	29.4872
649.96	28.3333
649.963	27.8205
649.967	28.8462
649.971	25.8974
649.975	25.7692
649.979	25.1282
649.983	29.7436
649.987	27.6923
649.99	25
649.994	23.9744
649.998	24.8718
650.002	26.0256
650.006	27.6923
650.01	27.6923
650.013	25.641
650.017	25.5128
650.021	27.6923
650.025	27.4359
650.029	29.1026
650.033	27.8205
650.036	26.7949
650.04	24.8718
650.044	22.8205
650.048	25.641
650.052	25.3846
650.056	27.6923
650.06	27.1795
650.063	27.8205
650.067	22.6923
650.071	32.4359
650.075	27.4359
650.079	30.1282
650.083	30.7692
650.086	26.2821
650.09	25.7692
650.094	24.6154
650.098	27.0513
650.102	25.1282
650.106	27.4359
650.11	27.1795
650.113	29.6154
650.117	29.1026
650.121	27.5641
650.125	30.1282
650.129	24.1026
650.133	27.0513
650.136	28.9744
650.14	24.8718
650.144	29.6154
650.148	26.6667
650.152	25.2564
650.156	27.0513
650.16	32.1795
650.163	26.5385
650.167	28.7179
650.171	28.0769
650.175	26.0256
650.179	26.7949
650.183	26.0256
650.186	25.641
650.19	26.1538
650.194	29.359
650.198	23.5897
650.202	31.282
650.206	23.9744
650.209	26.5385
650.213	27.9487
650.217	23.3333
650.221	27.6923
650.225	30.2564
650.229	29.8718
650.233	25.5128
650.236	25.7692
650.24	26.7949
650.244	24.8718
650.248	26.6667
650.252	25.8974
650.256	25.1282
650.259	28.8462
650.263	28.5897
650.267	30.7692
650.271	25.2564
650.275	29.359
650.279	26.1539
650.282	27.6923
650.286	26.5385
650.29	26.1538
650.294	29.359
650.298	24.4872
650.302	25.3846
650.305	25.8974
650.309	28.8462
650.313	23.4615
650.317	29.6154
650.321	25.641
650.325	30.7692
650.328	26.7949
650.332	23.9744
650.336	25.7692
650.34	28.8462
650.344	26.4103
650.348	27.8205
650.352	30.3846
650.355	29.4872
650.359	26.4103
650.363	28.9744
650.367	29.359
650.371	28.0769
650.375	28.2051
650.378	29.1026
650.382	28.2051
650.386	26.4103
650.39	27.8205
650.394	27.4359
650.398	29.6154
650.401	28.2051
650.405	27.3077
650.409	25.5128
650.413	25.7692
650.417	29.4872
650.421	26.0256
650.424	24.4872
650.428	23.4615
650.432	27.9487
650.436	27.1795
650.44	25.2564
650.444	27.9487
650.447	26.9231
650.451	31.2821
650.455	23.9744
650.459	24.4872
650.463	24.359
650.467	29.359
650.47	29.7436
650.474	26.6667
650.478	23.5897
650.482	28.4615
650.486	28.7179
650.49	25.641
650.493	29.359
650.497	29.1026
650.501	29.359
650.505	30.3846
650.509	27.4359
650.513	27.1795
650.516	24.2308
650.52	26.6667
650.524	29.1026
650.528	32.5641
650.532	25.2564
650.536	29.7436
650.539	28.3333
650.543	30.5128
650.547	26.5385
650.551	31.4103
650.555	22.4359
650.559	25.7692
650.562	26.0256
650.566	29.8718
650.57	30.7692
650.574	29.4872
650.578	30.1282
650.582	31.4103
650.585	26.9231
650.589	26.4103
650.593	28.5897
650.597	27.0513
